timestamp,x,y,00:24:6C:26:87:60,00:24:6C:26:87:61,00:24:6C:26:87:62,00:24:6C:26:87:68,00:24:6C:26:87:69,00:24:6C:26:87:6A,00:24:6C:26:8B:10,00:24:6C:26:8B:11,00:24:6C:26:8B:12,00:24:6C:26:8B:18,00:24:6C:26:8B:19,00:24:6C:26:8B:1A,00:24:6C:2D:1A:08,00:24:6C:2D:1A:09,00:24:6C:2D:1A:0A,0A:31:A0:A0:44:95,0C:51:01:E3:94:50,0E:50:94:E3:01:51,0E:75:0C:69:DB:B0,10:7C:61:D0:7C:68,10:7C:61:D0:7C:6C,24:DE:C6:54:CC:69,24:DE:C6:54:CC:6A,26:6A:0E:B5:D6:69,30:87:D9:31:52:C9,30:87:D9:31:52:CC,30:87:D9:31:53:C9,30:87:D9:31:55:09,30:87:D9:31:55:C9,30:87:D9:31:6B:49,30:87:D9:31:76:0C,30:87:D9:31:77:68,30:87:D9:31:77:6C,30:87:D9:31:7C:E9,30:87:D9:31:7C:EC,30:87:D9:31:82:49,30:87:D9:31:82:4C,30:87:D9:31:82:A9,30:87:D9:31:82:AC,30:87:D9:31:89:C9,30:87:D9:31:95:E9,30:87:D9:31:95:EC,30:87:D9:31:97:29,30:87:D9:31:99:0C,30:87:D9:31:99:29,30:87:D9:31:99:2C,30:87:D9:71:52:C8,30:87:D9:71:52:CC,30:87:D9:71:53:C8,30:87:D9:71:55:08,30:87:D9:71:55:C8,30:87:D9:71:6B:48,30:87:D9:71:76:0C,30:87:D9:71:77:68,30:87:D9:71:77:6C,30:87:D9:71:7C:E8,30:87:D9:71:7C:EC,30:87:D9:71:82:48,30:87:D9:71:82:4C,30:87:D9:71:82:A8,30:87:D9:71:82:AC,30:87:D9:71:89:C8,30:87:D9:71:95:E8,30:87:D9:71:95:EC,30:87:D9:71:97:28,30:87:D9:71:99:0C,30:87:D9:71:99:28,30:87:D9:71:99:2C,30:87:D9:72:06:48,30:87:D9:B1:52:C8,30:87:D9:B1:52:CC,30:87:D9:B1:53:C8,30:87:D9:B1:55:08,30:87:D9:B1:55:C8,30:87:D9:B1:6B:48,30:87:D9:B1:76:0C,30:87:D9:B1:77:68,30:87:D9:B1:77:6C,30:87:D9:B1:7C:E8,30:87:D9:B1:7C:EC,30:87:D9:B1:82:48,30:87:D9:B1:82:4C,30:87:D9:B1:82:A8,30:87:D9:B1:82:AC,30:87:D9:B1:89:C8,30:87:D9:B1:95:E8,30:87:D9:B1:95:EC,30:87:D9:B1:97:28,30:87:D9:B1:99:0C,30:87:D9:B1:99:28,30:87:D9:B1:99:2C,30:87:D9:F1:52:C8,30:87:D9:F1:53:C8,30:87:D9:F1:55:08,30:87:D9:F1:55:C8,30:87:D9:F1:6B:48,30:87:D9:F1:76:08,30:87:D9:F1:77:68,30:87:D9:F1:7C:E8,30:87:D9:F1:82:48,30:87:D9:F1:82:A8,30:87:D9:F1:89:C8,30:87:D9:F1:95:E8,30:87:D9:F1:97:28,30:87:D9:F1:99:28,3C:33:32:BF:75:2A,3C:52:A1:88:19:2F,3C:52:A1:88:19:31,3C:7C:3F:0A:CF:08,3C:7C:3F:E1:3D:0C,3C:84:6A:9A:4B:A3,42:84:6A:9A:4B:A3,4A:9E:BD:05:4F:A4,50:C7:BF:AF:DD:61,50:C7:BF:AF:DD:62,56:B1:C0:22:3E:0B,5C:92:5E:9F:2A:44,5C:A6:E6:24:50:7B,5E:07:50:EF:DF:59,62:A6:E6:24:50:7B,6C:CD:D6:AF:C6:D4,70:4D:7B:0C:3A:60,72:7F:F0:05:54:C3,76:7F:F0:05:54:C4,78:32:1B:CC:37:44,7A:7C:61:D0:7C:6D,7C:10:C9:01:D7:24,7C:10:C9:4A:61:84,7C:10:C9:5D:99:D0,7C:10:C9:B7:59:58,7C:10:C9:B7:59:5C,82:52:A1:88:19:33,82:E8:2C:09:2D:12,86:69:93:DA:17:5C,8A:52:A1:88:19:29,8A:A2:F4:B1:A6:7E,8A:A2:F4:B1:A6:7F,90:8D:78:65:C0:90,94:BF:C4:32:CC:8C,94:BF:C4:72:CC:8C,94:BF:C4:B2:CC:8C,9C:A2:F4:B1:A6:7C,A0:36:BC:70:E0:D0,A0:36:BC:70:E0:D4,A0:36:BC:77:0B:80,A0:36:BC:77:0B:84,A0:36:BC:E3:50:28,A0:36:BC:E3:50:2C,A0:AD:9F:0D:58:48,A0:AD:9F:8F:7D:FC,A2:AD:9F:AF:7D:F8,A6:59:F2:86:20:1E,A8:5E:45:D9:1C:C8,A8:5E:45:D9:1C:CC,AA:3B:76:FB:85:D9,AE:92:9E:73:E5:25,B2:68:E6:92:06:AC,B6:F4:BF:12:5C:FB,B8:EC:A3:F1:B0:02,BC:FC:E7:BC:77:90,C8:78:7D:68:74:90,C8:78:7D:68:74:92,C8:7F:54:C1:90:88,C8:9E:43:D1:3D:32,C8:9E:43:D1:3D:33,CC:28:AA:02:9B:48,CE:0C:06:CB:DA:CA,D2:7C:61:D0:7C:69,DA:80:83:E3:4F:B8,E0:A2:5A:00:CA:65,E8:48:B8:ED:47:12,E8:9C:25:55:69:04,EA:9C:25:B1:D3:DA,EC:58:EA:18:FE:F9,EC:58:EA:18:FE:FC,EC:58:EA:19:00:79,EC:58:EA:19:00:7C,EC:58:EA:19:10:B9,EC:58:EA:19:10:BC,EC:58:EA:19:10:C9,EC:58:EA:19:10:CC,EC:58:EA:58:FE:F8,EC:58:EA:58:FE:FC,EC:58:EA:59:00:78,EC:58:EA:59:00:7C,EC:58:EA:59:10:B8,EC:58:EA:59:10:BC,EC:58:EA:59:10:C8,EC:58:EA:59:10:CC,EC:58:EA:98:FE:F8,EC:58:EA:98:FE:FC,EC:58:EA:99:00:78,EC:58:EA:99:00:7C,EC:58:EA:99:10:B8,EC:58:EA:99:10:BC,EC:58:EA:99:10:C8,EC:58:EA:99:10:CC,EC:58:EA:D8:FE:F8,EC:58:EA:D9:00:78,EC:58:EA:D9:10:B8,EC:58:EA:D9:10:C8,EC:AD:E0:AE:D5:AC,EC:AD:E0:AE:D5:AF,F0:2F:74:7A:F0:48,F0:2F:74:7A:F0:4C,F4:4D:5C:FD:D0:47,F6:46:5C:FD:D0:47,F6:46:5C:FD:D0:4E,F6:47:5C:FD:D0:4F,FA:34:5A:AC:CB:D0,FA:8F:CA:30:AD:3C,FC:34:97:B4:39:E0
1763702372,300,175,,,-78,-90.0,-90.0,-91.0,,,,,,,,,,,-69,-68.0,,-59,,,,-76.0,,,,,,,-88.0,,,,-82.0,-79.0,,-68,-82,,-58,-82,-77,-88.0,,,,,,,-76.0,,-88.0,,,-70,-82.0,-79.0,,-68,-82,,-58,-83,-78,-88.0,,,,,,,,,,,,,-70,-82.0,,,-68,-84,,-58,-83,-77,-89.0,,,,,,-74.0,,,,-70,-78.0,-68,,-58,-78,,,,,-76.0,,,,-67,,,,,,-56,,,-77,,,,,,,,-58.0,-82.0,,,-70,,,,,,,,,,-83.0,,-86.0,-55,-64,,,,,-59,-80.0,-82,,,-59,,,-47,-53,,,,,,-67,,-63,-67.0,,,-72,-79,-53,-48,-45,-42,,-72,-73,-79,-53,-48,-46,-42,,-72,-72,-79,-52,-48,-46,-42,,-72,-74,-53,-46,,-69,,,,,,,,,,
1763702377,300,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-69,-68.0,,-59,,,,-76.0,,,,,-75.0,,-88.0,,,-70.0,-82.0,-79.0,,-68,-83,,-57,-82,-77,-88.0,,,,,,,-74.0,,-88.0,,,-70,-83.0,-79.0,,-69,-82,,-58,-81,-78,-88.0,,,,,,,,-75.0,,,,,-69,-84.0,,,-68,-83,,-58,-82,-77,-87.0,,,,,,-75.0,,,,-69,-78.0,-68,,-58,-78,,-72.0,,,-76.0,,,,-68,,,,,,-56,,,-77,,,,,,,,-61.0,-82.0,,,-68,,,,,,,,,,-83.0,,-86.0,-57,-64,,,,,-59,-80.0,-82,,,-59,,,-46,-53,,,,,,-68,,-63,-67.0,,,-73,-79,-52,-48,-46,-41,,-72,-73,-79,-53,-48,-46,-42,-72.0,-72,-72,-79,-53,-48,-46,-42,,-72,-73,-53,-46,,-69,,,,,,,,,,
1763702381,300,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-69,-68.0,,-66,,,,-77.0,,,,,-74.0,,-88.0,,,-70.0,-82.0,-79.0,,-68,-82,,-58,-82,-77,-88.0,,,,,,,-74.0,,-88.0,,,-70,-83.0,-79.0,,-68,-82,,-59,-82,-77,-87.0,,,,,,,,-74.0,,,,,-69,-84.0,,,-68,-82,,-58,-83,-77,-87.0,,,,,,-74.0,,,,-69,-78.0,-68,,-58,-75,,-72.0,,,-76.0,,,,-68,,,,,,-55,,,-76,,,,,,,,-61.0,-82.0,,,-69,,,,,,,,,,-83.0,-71.0,-86.0,-49,-65,,,,,-59,-80.0,-82,,,-68,,,-46,-54,,,,,,-68,,-63,-67.0,,,-73,-78,-53,-49,-46,-42,,-73,-73,-79,-53,-49,-47,-42,-72.0,-73,-72,-79,-53,-48,-46,-42,,-73,-74,-53,-46,-71.0,-69,,,,,,,,,,
1763702386,300,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-69,-68.0,,-66,,,,-77.0,,,,,-74.0,,-88.0,,,-70.0,-82.0,-79.0,,-68,-82,,-58,-82,-77,-88.0,,,,,,,-74.0,,-88.0,,,-70,-83.0,-79.0,,-68,-82,,-59,-82,-77,-87.0,,,,,,,,-74.0,,,,,-69,-84.0,,,-68,-82,,-58,-83,-77,-87.0,,,,,,-74.0,,,,-69,-78.0,-68,,-58,-75,,-72.0,,,-76.0,,,,-68,,,,,,-55,,,-76,,,,,,,,-61.0,-82.0,,,-69,,,,,,,,,,-83.0,-71.0,-86.0,-49,-65,,,,,-59,-80.0,-82,,,-68,,,-46,-54,,,,,,-68,,-63,-67.0,,,-73,-78,-53,-49,-46,-42,,-73,-73,-79,-53,-49,-47,-42,-72.0,-73,-72,-79,-53,-48,-46,-42,,-73,-74,-53,-46,-71.0,-69,,,,,,,,,,
1763702391,300,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-69,-68.0,,-66,,,,-77.0,,,,,-74.0,,-88.0,,,-70.0,-82.0,-79.0,,-68,-82,,-57,-82,-77,-87.0,,,,,,,-74.0,,-88.0,,,-70,-81.0,-77.0,,-68,-82,,-58,-81,-77,-87.0,,,,,,,,-74.0,,,,,-69,-80.0,,,-68,-82,,-58,-82,-77,-87.0,,,,,,-74.0,,,,-69,-78.0,-68,,-58,-75,,-71.0,,,-76.0,,,,-67,,,,,,-55,,,-76,,,,,,,,-60.0,-82.0,,,-69,,,,,,,,,,-83.0,-71.0,-86.0,-49,-64,,,,,-56,-80.0,-82,,,-69,,,-46,-54,,,,,,-68,,-63,-69.0,,,-73,-80,-53,-47,-46,-42,,-73,-73,-80,-53,-47,-46,-42,-72.0,-73,-72,-80,-53,-47,-46,-42,,-72,-74,-53,-46,-71.0,-69,,,,,,,,,,
1763702404,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-70,-71.0,,-66,,,,-77.0,,,,,-74.0,,-88.0,,,-70.0,-81.0,-79.0,,-68,-83,,-58,-82,-77,-87.0,,,,,,,-74.0,,-88.0,,,-70,-82.0,-77.0,,-68,-82,,-59,-81,-76,-87.0,,,,,,,,-74.0,,,,,-69,-82.0,,,-66,-83,,-59,-82,-77,-87.0,,,,,,-74.0,,,,-69,-78.0,-67,,-58,-75,,-73.0,,,-68.0,,,,-67,,,,,,-55,,,-76,,,,,,,,-59.0,-82.0,,,-70,,,,,,,,,,-83.0,-71.0,-86.0,-48,-63,,,,,-58,-80.0,-82,,,-69,,,-45,-55,,,,,,-71,,-63,-69.0,,,-73,-79,-54,-47,-46,-42,,-73,-73,-79,-53,-47,-46,-42,-72.0,-73,-72,-80,-53,-47,-46,-42,,-72,-74,-53,-46,-71.0,-70,,,,,,,,,,
1763702409,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-68,-68.0,,-66,,,,-77.0,,,,-76.0,-74.0,,-88.0,,,-67.0,-77.0,-79.0,,-69,-87,,-58,-78,-77,-87.0,,,,,,-76.0,-74.0,,-88.0,,,-66,-78.0,-77.0,,-69,-86,,-61,-78,-76,-87.0,,,,,,,-77.0,-74.0,,-89.0,,,-67,-78.0,,,-66,-88,,-62,-78,-76,-87.0,,,,,-76.0,-74.0,,,,-67,-78.0,-69,,-61,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-60.0,-83.0,,,-70,,,,,,,,,,-80.0,-71.0,-86.0,-49,-69,,,,,-60,-80.0,-82,,,-72,,,-48,-55,,,,,,-71,-90.0,-63,-63.0,,,-73,-81,-46,-47,-39,-42,-66.0,-74,-73,-81,-46,-47,-39,-42,-67.0,-74,-72,-80,-46,-47,-39,-42,-67.0,-74,-74,-46,-39,-66.0,-71,,,,,,,,,,
1763702414,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-66.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-79,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-66,-77.0,-77.0,,-69,-88,,-61,-78,-76,-87.0,,,,,,,-77.0,-73.0,,-89.0,,,-67,-78.0,,,-69,-86,,-61,-78,-76,-87.0,,,,,-76.0,-70.0,,,,-67,-78.0,-68,,-61,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-62.0,-83.0,,,-67,,,,,,,,,,-80.0,-71.0,-86.0,-57,-70,,,,,-60,-80.0,-82,,,-64,,,-48,-55,,,,,,-60,-90.0,-63,-65.0,,-86.0,-75,-80,-46,-47,-40,-44,-68.0,-74,-73,-80,-46,-47,-40,-44,-67.0,-74,-76,-81,-47,-48,-40,-44,-68.0,-74,-75,-46,-40,-68.0,-71,,,,,,,,,,
1763702418,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-66.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-79,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-66,-77.0,-77.0,,-69,-88,,-61,-78,-76,-87.0,,,,,,,-77.0,-73.0,,-89.0,,,-67,-78.0,,,-69,-86,,-61,-78,-76,-87.0,,,,,-76.0,-70.0,,,,-67,-78.0,-68,,-61,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-62.0,-83.0,,,-67,,,,,,,,,,-80.0,-71.0,-86.0,-57,-70,,,,,-60,-80.0,-82,,,-64,,,-48,-55,,,,,,-60,-90.0,-63,-65.0,,-86.0,-75,-80,-46,-47,-40,-44,-68.0,-74,-73,-80,-46,-47,-40,-44,-67.0,-74,-76,-81,-47,-48,-40,-44,-68.0,-74,-75,-46,-40,-68.0,-71,,,,,,,,,,
1763702423,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-65.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-79.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-67,-78.0,-77.0,,-68,-88,,-62,-77,-76,-87.0,,,,,,,-77.0,-73.0,,-89.0,,,-67,-78.0,,,-69,-89,,-62,-77,-76,-87.0,,,,,-76.0,-70.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-53,,,-76,,,,,,,,-61.0,-83.0,,,-66,,,,,,,,,,-80.0,-71.0,-86.0,-50,-69,,,,,-62,-80.0,-82,,,-64,,,-48,-55,,,,,,-65,-90.0,-63,-64.0,,-86.0,-75,-82,-47,-47,-40,-44,-68.0,-74,-74,-82,-47,-47,-40,-44,-68.0,-74,-76,-82,-46,-47,-40,-44,-68.0,-74,-75,-47,-40,-68.0,-71,,,,,,,,,,
1763702428,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-65.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-79.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-67,-78.0,-77.0,,-68,-88,,-62,-77,-76,-87.0,,,,,,,-77.0,-73.0,,-89.0,,,-67,-78.0,,,-69,-89,,-62,-77,-76,-87.0,,,,,-76.0,-70.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-53,,,-76,,,,,,,,-61.0,-83.0,,,-66,,,,,,,,,,-80.0,-71.0,-86.0,-50,-69,,,,,-62,-80.0,-82,,,-64,,,-48,-55,,,,,,-65,-90.0,-63,-64.0,,-86.0,-75,-82,-47,-47,-40,-44,-68.0,-74,-74,-82,-47,-47,-40,-44,-68.0,-74,-76,-82,-46,-47,-40,-44,-68.0,-74,-75,-47,-40,-68.0,-71,,,,,,,,,,
1763702433,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-73.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-68,-78.0,-77.0,,-69,-87,,-61,-78,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,,,-69,-89,,-61,-78,-76,-87.0,,,,,-76.0,-71.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-60.0,-85.0,,,-66,,,,,,,,,,-79.0,-71.0,-86.0,-46,-67,,,,,-61,-80.0,-82,,,-65,,,-49,-55,,-91.0,,,,-63,-90.0,-63,-65.0,,-86.0,-74,-81,-47,-48,-40,-42,-47.0,-74,-74,-82,-47,-48,-40,-42,-66.0,-74,-76,-82,-47,-48,-39,-42,-66.0,-74,-75,-46,-39,-66.0,-68,,,,,,,,,,
1763702437,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-73.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-73.0,,-88.0,,,-68,-78.0,-77.0,,-69,-87,,-61,-78,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,,,-69,-89,,-61,-78,-76,-87.0,,,,,-76.0,-71.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-60.0,-85.0,,,-66,,,,,,,,,,-79.0,-71.0,-86.0,-46,-67,,,,,-61,-80.0,-82,,,-65,,,-49,-55,,-91.0,,,,-63,-90.0,-63,-65.0,,-86.0,-74,-81,-47,-48,-40,-42,-47.0,-74,-74,-82,-47,-48,-40,-42,-66.0,-74,-76,-82,-47,-48,-39,-42,-66.0,-74,-75,-46,-39,-66.0,-68,,,,,,,,,,
1763702442,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-68,-78.0,-77.0,,-68,-87,,-62,-77,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,,,-69,-88,,-62,-77,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-61.0,-86.0,,,-67,,,,,,,,,,-79.0,-71.0,-86.0,-46,-67,,,,,-59,-80.0,-82,,,-65,,,-48,-55,,-91.0,,,,-65,-90.0,-63,-65.0,,-86.0,-76,-80,-46,-48,-40,-42,-68.0,-74,-76,-80,-47,-49,-40,-42,-68.0,-74,-75,-81,-46,-48,-40,-42,-68.0,-74,-75,-46,-40,-68.0,-68,,,,,,,,,,
1763702447,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-87,,-62,-77,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-68,-78.0,-77.0,,-68,-87,,-62,-77,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,,,-69,-88,,-62,-77,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-68.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-61.0,-86.0,,,-67,,,,,,,,,,-79.0,-71.0,-86.0,-46,-67,,,,,-59,-80.0,-82,,,-65,,,-48,-55,,-91.0,,,,-65,-90.0,-63,-65.0,,-86.0,-76,-80,-46,-48,-40,-42,-68.0,-74,-76,-80,-47,-49,-40,-42,-68.0,-74,-75,-81,-46,-48,-40,-42,-68.0,-74,-75,-46,-40,-68.0,-68,,,,,,,,,,
1763702452,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-67.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-79.0,,-69,-86,,-63,-78,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-67,-78.0,-77.0,,-69,-86,,-63,-79,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-79.0,,,-69,-87,,-62,-79,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-67.0,,,,-67,,,,,,-52,,,-76,,,,,,,,-62.0,-86.0,,,-67,,,,,,,,,,-79.0,-71.0,-86.0,-46,-78,,,,,-58,-80.0,-82,,,-65,,,-48,-55,,-91.0,,,,-66,-90.0,-63,-67.0,,-86.0,-76,-81,-46,-49,-40,-42,-68.0,-74,-76,-82,-46,-49,-40,-42,-68.0,-74,-75,-81,-46,-49,-40,-42,-68.0,-74,-75,-46,-40,-68.0,-69,,,,,,,,,,
1763702456,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-68,-68.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-78.0,,-69,-85,,-62,-78,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-67,-78.0,-77.0,,-68,-85,,-62,-79,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,-78.0,,-68,-85,,-62,-78,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-67.0,,,,-73,,,,,,-53,,,-76,,,,,,,,-65.0,-86.0,,,-71,,,,,,,,,,-79.0,-71.0,-84.0,-48,-69,,,,,-62,-80.0,-82,,,-65,,,-47,-55,,-89.0,,,,-67,-90.0,-57,-68.0,,-86.0,-76,-80,-46,-48,-40,-42,-68.0,-74,-76,-81,-46,-48,-40,-42,-68.0,-74,-75,-80,-46,-48,-40,-42,-68.0,-74,-76,-46,-40,-68.0,-69,,-75.0,,,,,,,,
1763702461,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-68,-68.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-78.0,-78.0,,-69,-85,,-62,-78,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-67,-78.0,-77.0,,-68,-85,,-62,-79,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-78.0,-78.0,,-68,-85,,-62,-78,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-67.0,,,,-73,,,,,,-53,,,-76,,,,,,,,-65.0,-86.0,,,-71,,,,,,,,,,-79.0,-71.0,-84.0,-48,-69,,,,,-62,-80.0,-82,,,-65,,,-47,-55,,-89.0,,,,-67,-90.0,-57,-68.0,,-86.0,-76,-80,-46,-48,-40,-42,-68.0,-74,-76,-81,-46,-48,-40,-42,-68.0,-74,-75,-80,-46,-48,-40,-42,-68.0,-74,-76,-46,-40,-68.0,-69,,-75.0,,,,,,,,
1763702466,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-76.0,-78.0,,-69,-85,,-62,-78,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-67,-77.0,-77.0,,-68,-88,,-62,-78,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-77.0,-78.0,,-68,-86,,-62,-78,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-67.0,,,,-71,,,,,,-53,,,-76,,,,,,,,-62.0,-86.0,,,-71,,,,,,,,,,-79.0,-71.0,-84.0,-48,-70,-74.0,,,,-61,-80.0,-82,,,-61,,,-47,-59,,-89.0,,,,-67,-90.0,-57,-64.0,,-86.0,-76,-79,-46,-49,-40,-42,-68.0,-74,-76,-79,-46,-49,-40,-42,-68.0,-74,-75,-79,-46,-49,-40,-42,-68.0,-74,-76,-46,-40,-68.0,-69,,-75.0,,,,,,,,
1763702471,350,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-66,-67.0,,-66,,,,-77.0,,,,-76.0,-72.0,,-88.0,,,-67.0,-76.0,-78.0,,-69,-85,,-62,-78,-77,-87.0,,,,,,-76.0,-72.0,,-88.0,,,-67,-77.0,-77.0,,-68,-88,,-62,-78,-76,-87.0,,,,,,,-77.0,-71.0,,-89.0,,,-67,-77.0,-78.0,,-68,-86,,-62,-78,-76,-87.0,,,,,-76.0,-72.0,,,,-67,-78.0,-69,,-62,-75,,-73.0,,,-67.0,,,,-71,,,,,,-53,,,-76,,,,,,,,-62.0,-86.0,,,-71,,,,,,,,,,-79.0,-71.0,-84.0,-48,-70,-74.0,,,,-61,-80.0,-82,,,-61,,,-47,-59,,-89.0,,,,-67,-90.0,-57,-64.0,,-86.0,-76,-79,-46,-49,-40,-42,-68.0,-74,-76,-79,-46,-49,-40,-42,-68.0,-74,-75,-79,-46,-49,-40,-42,-68.0,-74,-76,-46,-40,-68.0,-69,,-75.0,,,,,,,,
1763702560,400,175,,,-78,-86.0,-90.0,-91.0,,,,,,,,,,,-67,-68.0,,-69,,,,-77.0,,,,-77.0,-71.0,,-88.0,,,-67.0,-78.0,-76.0,,-69,-86,,-62,-79,-77,-87.0,,,,,,-77.0,-71.0,,-88.0,,,-66,-78.0,-78.0,,-69,-88,,-62,-79,-77,-87.0,,,,,,,-76.0,-72.0,,-89.0,,,-67,-78.0,-79.0,,-70,-87,,-62,-78,-76,-87.0,,,,-83.0,-77.0,-71.0,,,,-67,-78.0,-69,,-62,-75,,-75.0,,,-67.0,,,,-69,,,,,,-52,,,-76,,,,,,,,-63.0,-81.0,,-86.0,-67,,,,-76.0,,,,,,-79.0,-71.0,-86.0,-47,-70,-74.0,,,,-62,-80.0,-82,,,-68,,,-47,-60,,-88.0,-76.0,,,-66,-90.0,-58,-63.0,,-85.0,-77,-81,-46,-47,-40,-41,-68.0,-73,-76,-82,-46,-48,-40,-41,-68.0,-73,-76,-81,-46,-48,-40,-41,-68.0,-74,-77,-46,-40,-68.0,-70,,-75.0,,,,,,,,
