timestamp,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
1758175381,937.82104,2339.0627,2806.2234,2544.805,9311.884,7906.3423,7117.938,2580.773,17642.576,1746.8622
1758175137,1083.4602,2566.2827,2917.8171,2898.7747,9267.639,7874.4014,7799.8203,2644.2312,15864.335,1505.2173
1758177255,1484.218,3327.9033,3857.09,4228.263,11761.154,11514.686,9272.031,3203.9504,22860.697,2036.7854
1758176294,1322.275,2967.0303,3310.3965,3385.312,10301.297,9161.3955,8659.073,3658.7615,16866.85,1564.6237
1758177796,865.9537,2054.6877,2291.4978,2203.2644,8109.646,6245.329,6353.9126,2171.0938,12689.297,1431.5264
1758178742,1046.3676,2552.7678,2897.3447,2904.1116,9556.6045,7795.8345,7174.8916,2524.0886,14385.652,1369.4321
1758177773,870.4861,2058.132,2290.1567,2202.873,8108.218,6240.4175,6344.528,2172.3706,12686.424,1432.0486
1758178954,970.7114,2236.2334,2579.8306,2685.0923,8212.436,7538.185,6068.6865,2281.9553,13904.744,1260.4447
1758176771,614.73566,1046.0737,1205.5758,1359.9478,3576.807,4043.9758,3828.151,1252.6895,8380.151,853.6875
1758178097,1401.7721,3126.1284,3594.1108,3539.9604,11576.718,10614.876,9030.704,3130.3557,21848.152,3576.6016
1758177910,1298.9326,3316.0037,3778.6147,3612.5203,13097.432,10281.829,9253.876,3346.6177,20816.96,2215.592
1758178444,1259.6447,2719.8928,3045.7144,3303.5193,9325.362,9062.897,7385.297,2627.2632,16922.24,1547.3649
1758176402,1552.4713,3501.42,3963.5054,4263.267,12821.807,12771.366,10164.994,3330.6663,27371.902,2279.5466
1758177592,660.7625,1300.2766,1401.4996,1518.2821,4382.9644,4568.1353,4124.619,1398.4583,9203.688,959.48816
1758177222,1490.1688,3323.5835,3857.5579,4227.295,11760.464,11514.066,9272.95,3202.634,22863.275,2032.1846
1758177692,561.5962,927.8003,1057.9817,1216.9758,3133.6396,3626.4622,3342.4949,1167.2395,7238.566,756.4135
1758175535,869.41455,2150.9631,2580.1785,2325.2368,8580.27,7291.1875,6499.0425,2390.2092,16419.643,1678.8022
1758178119,1437.7548,3185.4756,3620.8445,3604.2263,11333.133,11096.826,9338.887,3115.5667,23896.02,3604.7551
1758175960,890.79816,1870.82,2193.2927,2165.6467,7062.1177,6500.716,6338.4023,2097.9548,13630.509,1326.4319
1758179067,1112.2833,2733.4146,3239.2407,3267.2603,10708.275,8840.037,7635.9873,2755.118,15602.84,1523.4562
1758178642,1049.9539,2555.4958,2898.1255,2900.623,9562.204,7788.718,7166.57,2521.6968,14377.688,1374.2106
1758176897,772.6351,1659.198,1957.9347,1828.1583,6809.872,5181.9688,5708.197,1913.6818,10483.601,1068.5121
1758176760,614.46216,1048.9946,1205.0393,1360.0228,3577.1577,4049.048,3829.683,1247.578,8380.472,850.9728
1758174939,767.70703,1848.3594,1921.9391,1939.4974,6862.022,5394.255,6194.073,2049.1267,11406.498,1127.0898
1758176133,1311.972,3183.2527,3551.5425,3575.6602,12196.9795,10472.792,10257.542,3393.5857,21642.148,1921.316
1758176046,878.6902,1875.9564,2192.0542,2162.3157,7060.406,6501.7056,6333.5107,2094.4668,13626.712,1319.5527
1758176941,773.5953,1657.7872,1958.7623,1821.3615,6808.745,5180.5933,5707.342,1916.2621,10483.908,1061.4152
1758175262,857.1833,2111.8257,2341.685,2328.4028,8088.4473,7004.0356,7088.7837,2293.521,15593.592,1449.9902
1758178249,1416.4109,3111.3389,3525.1956,3527.4683,10967.54,10719.495,8991.828,3046.145,22579.0,3178.5557
1758178586,1147.836,2834.9946,3223.4758,3221.881,10598.094,8520.486,7839.666,2762.178,15395.57,1479.6191
1758176445,1552.6846,3500.508,3963.2336,4260.975,12826.512,12775.859,10164.139,3334.1235,27371.637,2275.2852
1758175414,945.3041,2341.7808,2807.4478,2544.8066,9313.66,7901.2397,7117.2124,2581.618,17643.838,1747.44
1758178216,1437.2827,3183.7612,3624.5696,3606.9548,11329.278,11098.993,9342.959,3120.8223,23895.074,3607.4014
1758176294,1324.6476,2965.8088,3305.0408,3385.0093,10298.946,9160.958,8661.27,3661.851,16870.98,1562.962
1758177395,1313.899,2765.6267,3180.1475,3471.3647,9935.4375,9973.804,8244.058,2984.9001,19207.084,1710.9945
1758175251,854.7537,2106.5835,2335.8372,2325.136,8087.353,6999.4277,7086.928,2293.1562,15594.34,1453.8483
1758175960,885.6618,1871.3955,2192.1782,2164.6677,7068.586,6498.8984,6339.165,2090.967,13627.342,1324.0643
1758177943,1304.8331,3317.8503,3780.1633,3612.914,13104.53,10283.283,9247.0,3345.3953,20813.182,2215.4724
1758176952,772.60944,1655.7604,1959.0046,1822.9116,6810.318,5182.0396,5712.009,1913.729,10483.541,1061.3945
1758178272,1411.9584,3115.2717,3521.6917,3529.445,10959.959,10714.965,8990.318,3046.285,22582.336,3180.5732
1758176057,888.0658,1872.7433,2192.147,2166.7754,7060.8413,6503.061,6339.7095,2095.5088,13631.011,1326.9662
1758178820,922.0522,1853.2043,2088.5698,2359.7263,6263.9663,6846.211,5357.9023,1970.3026,13464.984,1128.65
1758178898,974.0106,2232.4143,2581.47,2688.6672,8209.232,7533.928,6081.6562,2283.9944,13901.709,1260.3341
1758175599,736.2777,1726.2168,2086.1868,1890.6987,6871.802,6032.7886,5320.7266,1978.1205,13525.487,1478.952
1758178876,922.70984,1856.0598,2081.084,2361.7793,6262.054,6840.2026,5362.7837,1967.2163,13464.523,1123.3181
1758175105,1087.5211,2567.5579,2924.926,2898.2454,9265.082,7875.2236,7799.0596,2645.7192,15852.528,1508.5012
1758178455,1247.6035,2721.759,3049.303,3303.313,9321.577,9067.401,7387.915,2630.4219,16919.74,1547.4562
1758176315,1324.7238,2964.5532,3312.9854,3387.589,10300.04,9160.452,8662.891,3659.511,16869.723,1560.832
1758175939,889.538,1869.8617,2193.2498,2163.7979,7059.4834,6503.0815,6338.42,2093.6257,13630.166,1320.9525
1758177277,1492.6211,3325.741,3863.0916,4229.365,11760.183,11517.534,9276.62,3200.0825,22868.309,2039.2173
1758177055,1093.9232,2777.4988,3214.1765,3174.96,11045.228,8399.521,8317.882,2870.1692,16505.656,1561.3295
1758178500,1153.6652,2837.923,3221.736,3219.8647,10599.959,8511.879,7839.103,2768.9827,15393.131,1481.151
1758176543,1156.0001,2472.4553,2821.4204,3012.5164,9013.033,9435.078,7524.1484,2577.166,20341.553,1795.7908
1758178932,965.41394,2237.5415,2579.381,2688.0798,8215.259,7539.28,6075.0977,2280.4387,13900.86,1255.4972
1758177211,1354.8309,3503.7822,4026.459,4185.523,13360.938,10881.679,9874.072,3417.9177,21288.848,1940.0016
1758175578,734.164,1728.8756,2085.6235,1891.6908,6866.1714,6038.5244,5325.069,1979.0122,13518.087,1487.9266
1758176272,1321.2136,2966.3442,3312.6372,3388.9375,10298.388,9160.16,8667.514,3657.172,16868.281,1561.5171
1758177966,1306.6044,3315.1003,3775.9294,3615.0315,13098.663,10282.379,9247.618,3343.6758,20818.668,2217.1526
1758179101,1111.4028,2730.6555,3243.3948,3268.3464,10714.038,8837.197,7632.29,2753.59,15606.404,1517.6912
1758178742,1047.9836,2558.367,2896.0593,2900.011,9557.222,7792.8384,7173.8027,2521.2961,14385.578,1370.3146
1758178205,1435.1666,3182.9922,3624.4697,3605.4324,11333.528,11099.402,9342.627,3119.2947,23896.254,3608.2278
1758176620,990.83203,2064.569,2340.0667,2478.8186,7395.639,7830.249,6411.1206,2200.6567,16803.127,1559.2489
1758177692,557.487,930.0423,1051.9905,1216.9221,3139.384,3626.2854,3343.1123,1167.886,7235.9966,750.5979
1758178249,1411.1403,3115.2817,3522.0627,3528.5967,10963.215,10722.39,8990.817,3039.3318,22577.838,3179.7214
1758175040,769.489,1847.0844,1922.0598,1931.1456,6866.2236,5399.0786,6188.547,2045.4196,11409.599,1134.2139
1758177066,1089.3998,2780.12,3214.6501,3178.4155,11037.545,8404.484,8324.805,2865.1902,16505.305,1561.2139
1758178586,1156.2899,2830.4495,3225.6077,3222.7732,10600.163,8520.206,7837.1235,2769.6262,15396.841,1477.1049
1758175982,889.45935,1876.2083,2191.9758,2164.7996,7055.832,6497.7446,6337.319,2093.43,13626.584,1322.1418
1758178119,1439.6326,3184.073,3625.9893,3606.4336,11331.818,11099.252,9343.327,3116.6118,23895.916,3605.006
1758178238,1436.2164,3188.431,3627.4597,3609.8357,11332.255,11099.269,9339.3125,3112.2034,23897.64,3601.257
1758177351,1319.9803,2767.7627,3188.6687,3467.751,9938.126,9982.737,8247.014,2981.2153,19211.139,1705.4723
1758178119,1438.8328,3187.2307,3624.3857,3600.7712,11328.936,11101.442,9338.649,3115.9055,23895.271,3601.2656
1758177692,551.9777,927.61224,1052.8098,1214.0731,3142.673,3627.5903,3345.5032,1169.0663,7246.266,754.40967
1758177670,553.48114,926.4751,1054.9456,1214.935,3141.7593,3627.8474,3343.924,1166.9087,7235.9326,756.18024
1758178063,1397.5051,3128.5574,3590.2405,3538.9722,11572.721,10620.482,9027.578,3125.1223,21847.611,3573.974
1758178608,1143.8744,2834.959,3228.65,3217.2969,10594.524,8511.145,7839.548,2761.5398,15395.098,1479.3942
1758178921,968.1048,2230.702,2583.714,2688.178,8215.735,7534.1094,6075.446,2279.3376,13900.622,1253.8374
1758175230,858.8367,2114.2048,2339.0208,2326.9863,8084.088,6996.517,7083.74,2294.5151,15594.636,1450.2908
1758177604,557.2878,927.278,1050.7394,1215.2073,3143.5208,3623.8472,3340.6328,1166.1528,7242.361,756.3512
1758175960,889.62494,1876.4286,2187.604,2167.8755,7062.34,6496.0537,6336.8394,2092.4758,13632.302,1323.4784
1758178272,1412.7965,3114.0466,3522.8853,3529.0327,10961.274,10714.935,8995.074,3043.3018,22575.244,3183.7812
1758178489,1252.0564,2720.8767,3046.604,3308.7021,9317.021,9066.66,7392.11,2629.3203,16917.682,1546.6571
1758175392,938.0738,2342.3003,2807.312,2540.628,9315.642,7903.3994,7121.5835,2578.8896,17641.012,1742.4824
1758178130,1440.6372,3185.781,3628.9048,3602.3389,11330.681,11096.839,9340.234,3118.1995,23895.74,3603.704
1758177626,552.35144,922.98615,1054.3593,1213.8907,3139.8887,3620.244,3340.124,1169.475,7240.349,757.2513
1758178205,1436.0029,3187.004,3624.9353,3603.7852,11337.06,11099.421,9338.757,3114.5308,23897.982,3598.4202
1758176283,1323.6085,2970.0222,3311.9019,3385.3901,10305.88,9155.46,8661.204,3657.446,16865.303,1556.846
1758178943,963.63293,2238.8818,2581.0437,2686.8896,8209.792,7535.0034,6074.923,2287.094,13901.106,1260.1462
1758178216,1438.6702,3184.3748,3621.6248,3603.579,11328.596,11094.209,9343.399,3117.5044,23899.928,3601.6484
1758176294,1322.85,2965.1438,3310.2605,3387.9065,10299.8955,9155.609,8658.785,3664.6233,16869.5,1559.457
1758176423,1553.9397,3499.181,3960.308,4258.997,12820.239,12775.1455,10169.684,3337.7708,27375.1,2273.0127
1758177796,868.5703,2057.114,2294.1743,2206.0996,8111.337,6239.571,6347.3022,2166.9639,12684.518,1436.7847
1758179101,1113.2693,2730.4468,3243.2295,3268.6182,10706.759,8834.658,7632.7573,2753.4907,15608.993,1517.8556
1758175917,546.56506,926.8378,1102.9952,1045.8057,3168.3723,3421.6462,3302.921,1097.9348,7270.9097,844.17535
1758177299,1485.2482,3325.0781,3859.1597,4228.182,11758.384,11516.367,9277.372,3200.4456,22865.086,2035.3335
1758175567,733.8084,1729.5103,2086.7893,1895.9056,6867.1733,6031.183,5327.56,1977.1617,13518.515,1474.6147
1758176239,1322.1857,2966.9402,3312.8052,3390.359,10302.378,9162.314,8665.623,3663.5552,16869.852,1566.7866
1758176985,1093.6835,2780.384,3213.2964,3176.0776,11048.297,8402.269,8323.145,2871.481,16503.291,1560.2817
1758176434,1557.3169,3500.639,3964.7222,4264.4243,12819.615,12774.4,10166.736,3332.4185,27372.184,2282.048
1758178227,1436.757,3182.0815,3623.9312,3608.6245,11337.504,11096.414,9336.909,3116.8418,23894.93,3603.9197
1758176305,1324.8579,2964.952,3308.0908,3382.2444,10307.012,9156.706,8660.679,3656.836,16868.045,1564.3978
1758178809,922.2011,1850.2722,2080.5894,2356.505,6265.5166,6839.343,5357.571,1970.8351,13465.529,1125.805
1758178597,1146.1246,2838.3767,3223.5542,3219.634,10596.866,8518.729,7839.5317,2759.493,15393.409,1478.483
1758175960,886.44385,1875.449,2191.0881,2168.1584,7060.029,6497.553,6337.5635,2092.7644,13628.432,1321.7162
1758177055,1092.069,2783.349,3209.322,3173.819,11046.91,8402.868,8322.846,2870.0076,16502.965,1562.4458
1758176532,1151.5131,2473.0007,2826.2712,3012.6692,9010.331,9430.082,7520.4673,2578.9338,20342.355,1798.6034
1758176782,620.5427,1048.1025,1205.1407,1360.2075,3577.9229,4053.008,3827.3625,1245.2588,8382.103,859.5751
1758177932,1302.5583,3318.1592,3778.5627,3614.6775,13105.822,10283.292,9247.298,3341.3677,20814.266,2222.091
1758178909,967.1395,2231.942,2581.5642,2687.2893,8208.376,7542.146,6076.9507,2281.207,13896.28,1256.2782
1758177988,1398.0582,3129.1587,3587.2153,3536.825,11573.073,10619.886,9025.951,3133.6619,21846.305,3571.6394
1758178798,929.3819,1855.007,2083.4062,2360.729,6267.953,6842.948,5362.3096,1968.8151,13466.23,1123.1887
1758177288,1483.8226,3320.5837,3855.6992,4228.9854,11763.664,11518.735,9276.488,3198.9883,22869.287,2036.6193
1758178444,1254.0726,2721.9246,3045.8472,3307.0054,9319.544,9069.785,7389.099,2635.1255,16919.348,1543.9344
1758177417,1313.5132,2767.7898,3187.5159,3475.0815,9936.365,9977.587,8247.198,2982.1099,19212.047,1708.9486
1758175403,933.16,2340.6062,2813.8315,2538.6404,9311.506,7906.483,7113.9077,2578.6992,17642.11,1748.3192
1758178642,1048.0521,2557.3103,2892.2834,2900.2373,9556.066,7790.9243,7170.4062,2521.9543,14387.646,1369.9427
1758177751,869.3957,2054.8167,2296.0493,2203.8765,8112.3447,6240.016,6352.047,2167.2925,12687.456,1429.303
1758175589,734.19977,1728.9305,2084.6753,1892.9731,6862.957,6026.78,5324.1357,1978.4386,13522.972,1476.3696
1758177592,661.7911,1298.6355,1408.6876,1523.001,4380.848,4568.2153,4127.922,1397.8384,9203.104,962.61774
1758177362,1319.03,2765.011,3184.142,3474.1968,9935.461,9980.009,8250.747,2981.8162,19211.693,1710.5344
1758177143,1356.3049,3501.4578,4019.6719,4181.787,13360.613,10880.873,9872.864,3421.7346,21288.977,1938.9875
1758177955,1305.0488,3319.234,3780.039,3617.9268,13103.184,10279.721,9247.167,3342.6375,20819.191,2219.7766
1758175219,854.0657,2113.0317,2343.7334,2322.0593,8086.1533,6999.9585,7088.7085,2292.2395,15588.178,1455.359
1758178887,966.70135,2232.7786,2590.507,2682.3855,8209.502,7539.0835,6077.303,2287.4797,13899.16,1258.9108
1758177615,556.5228,930.0837,1053.0798,1215.3729,3140.7537,3623.7324,3341.482,1162.7152,7246.3555,753.5198
1758175371,941.43005,2342.6077,2814.1675,2542.3364,9312.465,7906.3413,7120.2324,2576.3381,17638.076,1748.1144
1758175197,858.6637,2114.116,2338.6047,2323.386,8084.7734,6997.247,7080.9336,2289.7378,15594.422,1454.4573
1758176974,1093.0748,2781.0989,3215.2266,3175.5706,11041.862,8401.296,8324.787,2867.007,16500.664,1557.2511
1758178977,966.24713,2233.3254,2583.959,2693.2607,8213.948,7541.7153,6077.36,2284.8894,13898.36,1259.9336
1758175446,860.6256,2149.991,2579.2683,2327.0054,8574.288,7289.2085,6498.738,2382.352,16418.975,1679.4038
1758177255,1481.6798,3328.0872,3857.2563,4230.2075,11758.537,11521.008,9280.654,3204.093,22862.918,2037.6703
1758177222,1482.966,3323.7974,3855.605,4225.7476,11761.625,11511.314,9276.652,3200.0125,22866.408,2035.4512
1758175403,938.9953,2338.8376,2810.7446,2543.2458,9314.459,7905.1904,7120.871,2573.8772,17645.58,1751.3369
1758176897,766.5026,1661.2434,1955.8007,1824.955,6803.6284,5178.983,5709.148,1915.6244,10484.825,1066.9193
1758177066,1091.3629,2777.7031,3213.9187,3180.936,11049.452,8398.618,8324.582,2868.369,16507.553,1563.0322
1758177943,1300.0052,3314.9353,3776.2104,3612.3582,13100.558,10286.258,9250.528,3341.3474,20811.562,2215.5925
1758177439,1312.924,2765.3652,3185.9187,3473.3906,9933.018,9977.748,8245.829,2984.0156,19208.09,1708.0712
1758178238,1438.1068,3188.3752,3625.2856,3606.508,11330.7295,11098.804,9336.831,3116.7056,23898.27,3602.4673
1758177110,1350.4857,3500.072,4025.7905,4181.314,13360.978,10878.022,9867.672,3416.6519,21289.986,1938.8198
1758174906,672.61633,1556.8749,1712.6096,1692.9675,6049.828,4955.8105,5485.137,1892.5339,10214.787,1065.4352
1758178764,927.786,1857.0249,2081.6072,2364.8591,6264.8555,6835.417,5364.1167,1971.1531,13464.539,1123.6456
1758177762,867.1042,2056.7117,2294.083,2205.0835,8108.4146,6244.0063,6347.696,2166.3547,12689.013,1434.1925
1758176919,775.65826,1658.6571,1960.1637,1821.7297,6808.197,5180.222,5705.6963,1918.1031,10488.288,1063.937
1758178898,966.6862,2237.9932,2585.4265,2686.892,8207.464,7538.644,6078.263,2279.0725,13897.946,1261.3326
1758178074,1398.6396,3129.0603,3591.3916,3539.3477,11574.766,10620.784,9022.116,3129.8403,21850.219,3571.5525
1758175457,866.5168,2148.6328,2577.9963,2323.2466,8580.664,7290.6357,6503.693,2386.9934,16414.615,1679.9287
1758177121,1354.3859,3504.157,4019.5752,4184.8677,13361.545,10882.12,9871.491,3417.5266,21293.578,1937.538
1758175360,939.022,2340.4949,2809.6707,2543.3318,9316.562,7903.255,7115.3315,2579.4307,17643.152,1752.428
1758175971,890.0465,1875.5726,2191.9822,2167.1365,7063.49,6505.2573,6333.848,2093.9297,13629.601,1322.1326
1758175556,734.38776,1727.5818,2087.5442,1892.3243,6871.1777,6033.5557,5330.1665,1982.0472,13525.274,1481.3405
1758178041,1397.5364,3130.5024,3589.2185,3537.4468,11575.158,10620.811,9021.408,3121.7385,21850.074,3568.838
1758178097,1397.3838,3128.9658,3590.6968,3538.996,11577.318,10623.722,9018.207,3128.2947,21843.81,3572.3064
1758175436,869.4626,2149.3462,2577.439,2321.5479,8575.713,7290.0376,6495.09,2378.928,16414.627,1677.9775
1758176067,1310.4761,3183.511,3547.5635,3579.5854,12196.598,10467.093,10260.739,3396.4832,21648.062,1925.4547
1758177255,1486.3275,3322.7861,3853.8145,4229.9526,11761.784,11515.617,9275.678,3200.0132,22862.648,2037.3265
1758175414,940.3569,2346.227,2812.0828,2546.2659,9312.648,7905.3374,7123.8716,2579.891,17640.81,1751.1578
1758177110,1355.229,3503.9365,4030.8325,4183.942,13360.319,10884.426,9867.804,3414.2207,21294.059,1940.81
1758177955,1302.7183,3318.6597,3778.5073,3620.251,13099.701,10279.941,9245.627,3342.76,20818.13,2216.991
1758176826,620.15155,1049.281,1209.4816,1359.9893,3583.4287,4048.0708,3826.0342,1245.2783,8380.144,854.0535
1758178954,962.9524,2234.8748,2580.1404,2687.2305,8212.017,7540.0073,6074.2925,2281.4595,13897.096,1261.735
1758176423,1548.7346,3497.5,3957.2563,4261.012,12818.373,12774.265,10162.962,3331.874,27372.156,2278.4067
1758177428,1313.9227,2768.1077,3180.7915,3470.8274,9934.66,9975.948,8245.663,2986.1667,19217.723,1706.6946
1758175371,944.88916,2342.6516,2807.767,2543.8296,9311.794,7906.0703,7120.765,2579.3604,17639.11,1744.1217
1758178876,929.92914,1851.9092,2085.641,2361.5403,6269.047,6840.645,5364.453,1969.1837,13471.65,1129.2091
1758178809,923.34064,1854.1958,2083.2637,2362.4304,6268.815,6838.801,5363.5083,1969.1858,13469.45,1132.5262
1758176261,1320.2283,2967.4932,3318.612,3382.0698,10302.367,9160.006,8664.031,3661.2456,16865.148,1564.8175
1758176565,1149.6058,2474.1719,2824.362,3009.7417,9004.223,9431.814,7523.044,2580.1357,20342.055,1797.61
1758179123,1115.3181,2737.2065,3240.2427,3268.6338,10714.819,8836.222,7633.093,2755.7222,15605.134,1512.8466
1758175197,854.0271,2109.2437,2343.087,2329.3564,8081.048,7001.2188,7081.3984,2293.5908,15593.115,1451.4806
1758175284,857.64594,2113.818,2338.7673,2327.7988,8086.3213,7001.2285,7085.2305,2287.8152,15590.443,1449.5662
1758174971,766.5237,1848.2222,1917.4279,1931.7557,6859.9707,5399.244,6190.625,2056.2053,11404.775,1131.6073
1758178909,969.31116,2231.9668,2575.7317,2688.8625,8206.612,7536.4814,6075.921,2280.0205,13902.529,1256.1552
1758176930,776.9789,1662.246,1961.512,1820.5647,6808.192,5178.1963,5705.17,1918.509,10483.88,1065.8923
1758177200,1352.6084,3502.3801,4028.5898,4182.9946,13364.99,10882.086,9866.32,3420.675,21293.605,1941.3954
1758176804,618.185,1047.5319,1205.4785,1362.1027,3579.2332,4051.8635,3825.5544,1245.7642,8381.437,858.99164
1758177943,1304.9739,3316.8613,3775.4275,3614.8984,13103.585,10275.765,9253.842,3345.2664,20820.396,2213.4954
1758176305,1322.9669,2966.3464,3316.303,3387.4202,10300.283,9158.774,8664.389,3658.995,16865.033,1565.2737
1758178433,1258.0161,2719.1853,3044.715,3307.3655,9321.155,9063.601,7390.4175,2627.5789,16918.799,1542.1791
1758176897,777.63983,1657.3943,1962.4702,1825.9376,6810.055,5177.544,5708.1567,1919.156,10482.126,1065.5808
1758175230,858.433,2111.2617,2339.5388,2325.0906,8087.0596,6996.4844,7083.974,2292.7659,15592.658,1450.6423
1758176919,770.6078,1660.8163,1958.209,1824.2716,6809.8164,5183.3843,5711.3447,1915.1824,10482.182,1062.1538
1758177428,1315.4218,2765.4785,3189.324,3473.222,9937.7,9982.106,8245.232,2983.1506,19208.416,1706.456
1758177773,868.5323,2063.0671,2295.5232,2204.9795,8113.2607,6240.3833,6345.113,2173.1562,12688.516,1433.2296
1758178977,966.71246,2234.911,2581.0068,2690.1008,8215.758,7541.073,6076.7764,2283.846,13896.35,1260.5281
1758176848,775.83374,1663.4073,1959.7666,1821.6836,6810.097,5177.8516,5708.071,1921.3643,10484.179,1068.365
1758176239,1318.0316,2965.6477,3313.7463,3384.6768,10302.216,9151.618,8664.191,3659.837,16865.555,1559.5177
1758174917,768.5005,1852.4279,1910.6143,1932.2665,6861.6235,5398.016,6188.3584,2051.205,11410.61,1129.435
1758177288,1489.245,3329.096,3852.8115,4222.78,11763.551,11517.846,9279.256,3200.9192,22868.44,2037.8552
1758178444,1255.1234,2723.6895,3042.8699,3302.0361,9318.706,9066.719,7386.8823,2629.101,16922.375,1547.2393
1758177615,560.1165,929.91394,1052.4679,1219.4487,3142.8223,3629.9373,3344.419,1167.9912,7241.215,753.82947
1758175971,890.86725,1873.6819,2187.8555,2161.15,7058.418,6499.0083,6336.7188,2098.601,13629.313,1319.8945
1758178422,1254.1932,2723.201,3045.646,3303.8132,9319.033,9065.399,7387.328,2627.9,16918.125,1549.4398
1758175371,939.0017,2340.4124,2809.1653,2541.2214,9312.624,7902.7563,7122.144,2583.0518,17643.402,1747.9049
1758174928,763.7449,1850.7401,1913.5781,1936.4095,6859.581,5394.4604,6190.7695,2049.654,11403.455,1130.5704
1758174950,763.14844,1849.7427,1917.2814,1933.2526,6862.141,5398.426,6188.9795,2046.6486,11409.731,1128.3807
1758177762,871.121,2055.7063,2296.8396,2203.433,8106.5146,6243.468,6351.2393,2173.3608,12684.741,1437.0317
1758174960,765.30414,1852.0228,1913.5106,1937.0306,6862.676,5400.7007,6187.399,2043.2166,11406.011,1125.9282
1758178619,1150.6624,2834.834,3222.0408,3222.1147,10596.585,8518.754,7835.3228,2761.8362,15396.531,1479.8112
1758175208,855.4808,2110.637,2345.7317,2325.5696,8081.026,6999.97,7082.826,2295.1318,15596.773,1450.6093
1758178500,1147.9435,2835.8718,3226.9932,3218.0256,10600.3,8522.4795,7838.278,2764.755,15395.748,1485.0809
1758176897,773.0215,1659.8033,1957.4147,1823.5549,6804.9053,5179.1255,5714.42,1920.013,10479.91,1063.7975
1758177648,557.0702,930.2835,1054.9639,1218.4197,3142.72,3623.1514,3342.8987,1164.2449,7243.0376,755.3352
1758175414,946.72174,2346.529,2806.5918,2541.4785,9311.518,7901.7656,7118.4307,2580.9,17645.055,1745.9404
1758178194,1438.8502,3183.6875,3623.867,3608.7058,11333.127,11098.0,9341.621,3114.1838,23894.139,3600.8013
1758178876,924.31433,1854.746,2084.7832,2362.8867,6269.3853,6839.118,5357.2534,1969.4528,13464.581,1127.104
1758178575,1152.5175,2835.9722,3227.152,3220.324,10598.54,8515.669,7836.9775,2762.8975,15394.214,1482.7411
1758175982,892.6863,1874.7574,2191.8413,2166.0742,7064.7944,6496.1104,6338.408,2100.9226,13630.767,1322.9249
1758177428,1315.0494,2768.1614,3181.8909,3474.4788,9936.815,9981.597,8245.376,2983.0315,19209.656,1710.4341
1758175621,731.69305,1730.4729,2091.233,1891.0663,6872.3066,6029.5728,5325.188,1974.7454,13524.077,1476.3212
1758175360,943.27124,2343.545,2810.6152,2541.9917,9313.56,7902.3457,7124.3013,2578.9866,17635.572,1748.4036
1758178052,1399.1102,3126.3706,3589.993,3542.3123,11574.3,10613.894,9026.098,3128.7097,21847.889,3575.121
1758177110,1355.785,3500.7607,4022.9348,4185.95,13358.938,10883.819,9870.605,3419.7148,21291.043,1941.122
1758178238,1438.8325,3186.9866,3623.1353,3603.395,11333.8125,11097.799,9340.138,3118.6213,23893.684,3606.8787
1758178422,1253.8223,2724.9587,3048.2632,3306.3264,9324.621,9070.336,7386.8,2628.968,16922.557,1546.1105
1758178653,1047.6399,2555.4275,2901.929,2900.3254,9558.508,7797.187,7177.766,2523.2385,14378.713,1367.3119
1758175284,854.4966,2107.925,2338.8252,2327.517,8080.3955,6999.1216,7086.9106,2295.2197,15594.624,1453.2341
1758176897,772.97955,1659.665,1961.1855,1820.3071,6810.3833,5179.4136,5704.803,1922.5502,10488.216,1062.7761
1758178097,1399.2916,3130.88,3588.038,3537.9626,11575.185,10621.118,9025.731,3125.1555,21846.238,3569.75
1758175621,737.31177,1731.5985,2088.258,1890.8683,6861.5283,6033.792,5326.107,1971.8641,13521.078,1478.0817
1758177910,1305.526,3320.6848,3775.6758,3614.1973,13098.586,10277.945,9247.232,3343.8337,20815.168,2220.5208
1758177637,557.45056,926.0449,1053.9427,1216.8127,3143.5393,3626.0625,3343.7258,1166.7482,7243.9395,758.8216
1758178433,1251.0084,2721.64,3047.7673,3309.455,9317.378,9067.024,7385.8945,2632.7954,16921.344,1548.707
1758177244,1487.7892,3323.093,3858.6748,4226.9775,11759.607,11516.88,9276.9375,3202.1758,22869.918,2035.7583
1758178787,922.81256,1856.9674,2086.9607,2360.9658,6266.504,6840.1616,5358.4976,1972.1755,13465.8125,1125.6707
1758177807,867.0715,2055.036,2300.6118,2205.9934,8107.6147,6243.2803,6355.5103,2171.9026,12693.447,1431.7869
1758175273,856.09,2109.8884,2339.969,2323.8953,8084.4336,6997.191,7086.785,2293.5488,15596.52,1449.132
1758178086,1400.0619,3123.3564,3584.382,3540.2908,11576.831,10620.036,9022.774,3133.846,21848.775,3573.4128
1758174993,768.2883,1851.247,1916.1716,1939.4087,6865.282,5397.541,6187.949,2048.146,11405.577,1136.4165
1758176826,621.8143,1047.5588,1202.4036,1362.8616,3579.552,4050.6665,3825.2844,1243.4141,8386.591,856.91864
1758175062,1086.8179,2565.7126,2928.2117,2899.3572,9266.818,7878.939,7800.2373,2647.0188,15858.753,1511.1887
1758179055,1113.2864,2737.5728,3231.6306,3273.3535,10709.964,8836.747,7634.859,2761.748,15602.222,1516.3191
1758175535,866.4745,2151.3167,2581.3354,2321.6655,8576.435,7293.102,6501.5503,2383.7942,16416.836,1681.6946
